MCC,AUC,Balanced Accuracy,F1,F2,Recall,Specificity,Precision,PRAUC,NPV,Estimator,Best Params,Fold
0.9369589842087575,0.9971217105263158,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9982657783168167,0.972972972972973,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",38
0.8959004429201081,0.9938322368421052,0.9502467105263157,0.9606299212598425,0.9561128526645768,0.953125,0.9473684210526315,0.9682539682539683,0.9962459165505594,0.9230769230769231,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",39
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LogisticRegression,"{'clf__C': 0.14714978674351292, 'clf__l1_ratio': 0.47273713613639634}",40
0.919053792967008,0.9959935897435898,0.9637419871794872,0.9682539682539683,0.9591194968553459,0.953125,0.9743589743589743,0.9838709677419355,0.9975627423168766,0.926829268292683,LogisticRegression,"{'clf__C': 9.227643039756044, 'clf__l1_ratio': 0.005790596718840302}",41
0.937991108087845,0.9870445344129555,0.9714574898785425,0.9767441860465116,0.9722222222222222,0.9692307692307692,0.9736842105263158,0.984375,0.9899043531723617,0.9487179487179487,LogisticRegression,"{'clf__C': 0.986051260564611, 'clf__l1_ratio': 0.6913785040166602}",42
0.916035513831031,0.9917763157894737,0.9527138157894737,0.9692307692307692,0.9782608695652174,0.984375,0.9210526315789473,0.9545454545454546,0.995013262380166,0.9722222222222222,LogisticRegression,"{'clf__C': 0.05225073106675489, 'clf__l1_ratio': 0.06340594151156759}",43
0.9379826592058804,0.9921875,0.9605263157894737,0.9770992366412213,0.9907120743034056,1.0,0.9210526315789473,0.9552238805970149,0.9951915021091868,1.0,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",44
0.916035513831031,0.994654605263158,0.9527138157894737,0.9692307692307692,0.9782608695652174,0.984375,0.9210526315789473,0.9545454545454546,0.9967986669212737,0.9722222222222222,LogisticRegression,"{'clf__C': 0.04337892866429277, 'clf__l1_ratio': 0.16674683796980805}",45
0.940768113222989,1.0,0.9765625,0.976,0.9621451104100947,0.953125,1.0,1.0,1.0,0.9285714285714286,LogisticRegression,"{'clf__C': 0.7626317210861981, 'clf__l1_ratio': 0.5297000183771527}",46
0.9586911737847864,0.9955465587044535,0.9736842105263157,0.9848484848484849,0.9938837920489296,1.0,0.9473684210526315,0.9701492537313433,0.9972182335028332,1.0,LogisticRegression,"{'clf__C': 0.14714978674351292, 'clf__l1_ratio': 0.47273713613639634}",47
0.8959004429201081,0.9913651315789475,0.9502467105263157,0.9606299212598425,0.9561128526645768,0.953125,0.9473684210526315,0.9682539682539683,0.994865915561017,0.9230769230769231,LogisticRegression,"{'clf__C': 0.2312614033209604, 'clf__l1_ratio': 0.8326320323149597}",48
0.9379826592058804,0.9967105263157895,0.9605263157894737,0.9770992366412213,0.9907120743034056,1.0,0.9210526315789473,0.9552238805970149,0.9980009478083423,1.0,LogisticRegression,"{'clf__C': 0.2312614033209604, 'clf__l1_ratio': 0.8326320323149597}",49
0.958467676597046,0.9872532894736843,0.9736842105263157,0.9846153846153847,0.9937888198757764,1.0,0.9473684210526315,0.9696969696969697,0.9907432791390995,1.0,LogisticRegression,"{'clf__C': 0.14714978674351292, 'clf__l1_ratio': 0.47273713613639634}",50
0.9794737547744264,0.9971955128205128,0.9871794871794872,0.9922480620155039,0.9968847352024922,1.0,0.9743589743589743,0.9846153846153847,0.9982340480414424,1.0,RandomForest,"{'clf__n_estimators': 300, 'clf__max_depth': 15, 'clf__min_samples_split': 4}",1
0.791497975708502,0.9668016194331983,0.895748987854251,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.868421052631579,0.9230769230769231,0.9767256628357011,0.868421052631579,RandomForest,"{'clf__n_estimators': 270, 'clf__max_depth': 4, 'clf__min_samples_split': 9}",2
0.9376273128643323,0.9987664473684211,0.971217105263158,0.9763779527559056,0.9717868338557993,0.96875,0.9736842105263158,0.9841269841269841,0.9992674588865995,0.9487179487179487,RandomForest,"{'clf__n_estimators': 164, 'clf__max_depth': 7, 'clf__min_samples_split': 10}",3
0.917796265019199,0.9967105263157895,0.963404605263158,0.9682539682539683,0.9591194968553459,0.953125,0.9736842105263158,0.9838709677419355,0.9980634243605274,0.925,RandomForest,"{'clf__n_estimators': 133, 'clf__max_depth': 10, 'clf__min_samples_split': 2}",4
0.916035513831031,0.979029605263158,0.9527138157894737,0.9692307692307692,0.9782608695652174,0.984375,0.9210526315789473,0.9545454545454546,0.9854669247049962,0.9722222222222222,RandomForest,"{'clf__n_estimators': 225, 'clf__max_depth': 8, 'clf__min_samples_split': 5}",5
0.8970344048988921,0.9903846153846154,0.9409054487179487,0.9618320610687023,0.9752321981424149,0.984375,0.8974358974358975,0.9402985074626866,0.9936120768136865,0.9722222222222222,RandomForest,"{'clf__n_estimators': 270, 'clf__max_depth': 8, 'clf__min_samples_split': 8}",6
0.8805128355697674,0.9838056680161943,0.9483805668016194,0.9523809523809523,0.9345794392523364,0.9230769230769231,0.9736842105263158,0.9836065573770492,0.9870834036268726,0.8809523809523809,RandomForest,"{'clf__n_estimators': 142, 'clf__max_depth': 5, 'clf__min_samples_split': 3}",7
0.8959004429201081,0.9913651315789473,0.9502467105263157,0.9606299212598425,0.9561128526645768,0.953125,0.9473684210526315,0.9682539682539683,0.9945513183692244,0.9230769230769231,RandomForest,"{'clf__n_estimators': 168, 'clf__max_depth': 8, 'clf__min_samples_split': 4}",8
0.9161184210526315,0.9971217105263158,0.9580592105263157,0.96875,0.96875,0.96875,0.9473684210526315,0.96875,0.9983520972491561,0.9473684210526315,RandomForest,"{'clf__n_estimators': 253, 'clf__max_depth': 11, 'clf__min_samples_split': 6}",9
0.895270948831327,0.9925986842105262,0.9395559210526316,0.9618320610687023,0.9752321981424149,0.984375,0.8947368421052632,0.9402985074626866,0.9956368337522402,0.9714285714285714,RandomForest,"{'clf__n_estimators': 149, 'clf__max_depth': 9, 'clf__min_samples_split': 3}",10
0.9174303138336344,0.9823717948717948,0.9537259615384616,0.9692307692307692,0.9782608695652174,0.984375,0.9230769230769231,0.9545454545454546,0.9864662381074858,0.972972972972973,RandomForest,"{'clf__n_estimators': 268, 'clf__max_depth': 7, 'clf__min_samples_split': 4}",11
0.9402406781420493,0.9987854251012146,0.976923076923077,0.9763779527559056,0.9627329192546584,0.9538461538461539,1.0,1.0,0.9992898287609824,0.926829268292683,RandomForest,"{'clf__n_estimators': 270, 'clf__max_depth': 8, 'clf__min_samples_split': 7}",12
0.8947834253432264,0.9967105263157895,0.9449013157894737,0.9612403100775194,0.9657320872274143,0.96875,0.9210526315789473,0.9538461538461539,0.9981018646116011,0.9459459459459459,RandomForest,"{'clf__n_estimators': 191, 'clf__max_depth': 13, 'clf__min_samples_split': 2}",13
0.873603351065016,0.9767680921052632,0.9317434210526316,0.9538461538461539,0.9627329192546584,0.96875,0.8947368421052632,0.9393939393939394,0.9818709939693155,0.9444444444444444,RandomForest,"{'clf__n_estimators': 107, 'clf__max_depth': 10, 'clf__min_samples_split': 4}",14
0.8746474853815167,0.989720394736842,0.9263980263157895,0.9545454545454546,0.9722222222222222,0.984375,0.868421052631579,0.9264705882352942,0.993062147972805,0.9705882352941176,RandomForest,"{'clf__n_estimators': 191, 'clf__max_depth': 13, 'clf__min_samples_split': 2}",15
0.9174679487179487,0.9831730769230769,0.9587339743589743,0.96875,0.96875,0.96875,0.9487179487179487,0.96875,0.9877408773420951,0.9487179487179487,RandomForest,"{'clf__n_estimators': 106, 'clf__max_depth': 10, 'clf__min_samples_split': 4}",16
0.9164923742549432,0.9761133603238866,0.952834008097166,0.9696969696969697,0.9785932721712538,0.9846153846153847,0.9210526315789473,0.9552238805970149,0.967222594689664,0.9722222222222222,RandomForest,"{'clf__n_estimators': 250, 'clf__max_depth': 11, 'clf__min_samples_split': 4}",17
0.8959004429201081,0.994654605263158,0.9502467105263157,0.9606299212598425,0.9561128526645768,0.953125,0.9473684210526315,0.9682539682539683,0.9969170658134457,0.9230769230769231,RandomForest,"{'clf__n_estimators': 253, 'clf__max_depth': 9, 'clf__min_samples_split': 6}",18
