MCC,AUC,Balanced Accuracy,F1,F2,Recall,Specificity,Precision,PRAUC,NPV,Estimator,Best Params,Fold
0.937991108087845,0.9939903846153847,0.9665464743589743,0.9767441860465116,0.9813084112149533,0.984375,0.9487179487179487,0.9692307692307692,0.9960840144935734,0.9736842105263158,LogisticRegression,"{'clf__C': 0.23879404075245253, 'clf__l1_ratio': 0.9523800798479475}",1
0.8108612720123972,0.9765182186234818,0.8979757085020244,0.9323308270676691,0.9451219512195121,0.9538461538461539,0.8421052631578947,0.9117647058823529,0.9864685530737622,0.9142857142857143,LogisticRegression,"{'clf__C': 3.7230921891133786, 'clf__l1_ratio': 0.9737427100419667}",2
0.9580592105263158,0.9971217105263158,0.979029605263158,0.984375,0.984375,0.984375,0.9736842105263158,0.984375,0.9982657783168167,0.9736842105263158,LogisticRegression,"{'clf__C': 3.7230921891133786, 'clf__l1_ratio': 0.9737427100419667}",3
0.8959004429201081,0.993421052631579,0.9502467105263157,0.9606299212598425,0.9561128526645768,0.953125,0.9473684210526315,0.9682539682539683,0.9960130439544056,0.9230769230769231,LogisticRegression,"{'clf__C': 1.629696672838443, 'clf__l1_ratio': 0.019164657893041004}",4
0.8541472693442934,0.9724506578947367,0.9132401315789473,0.9473684210526315,0.9692307692307692,0.984375,0.8421052631578947,0.9130434782608695,0.979411105369905,0.9696969696969697,LogisticRegression,"{'clf__C': 4.138276891426973, 'clf__l1_ratio': 0.4765242573592976}",5
0.875710524727734,0.9883814102564102,0.9330929487179487,0.9538461538461539,0.9627329192546584,0.96875,0.8974358974358975,0.9393939393939394,0.9927474223811855,0.9459459459459459,LogisticRegression,"{'clf__C': 3.7230921891133786, 'clf__l1_ratio': 0.9737427100419667}",6
0.8550258147146823,0.9817813765182186,0.9297570850202429,0.9457364341085271,0.941358024691358,0.9384615384615385,0.9210526315789473,0.953125,0.9880223394155099,0.8974358974358975,LogisticRegression,"{'clf__C': 3.7230921891133786, 'clf__l1_ratio': 0.9737427100419667}",7
0.8526078664776954,0.9872532894736843,0.9239309210526316,0.9457364341085271,0.9501557632398754,0.953125,0.8947368421052632,0.9384615384615385,0.9927054301615097,0.918918918918919,LogisticRegression,"{'clf__C': 6.892706095550348, 'clf__l1_ratio': 0.7335186516806012}",8
0.9161184210526315,0.9958881578947368,0.9580592105263157,0.96875,0.96875,0.96875,0.9473684210526315,0.96875,0.9975835169124736,0.9473684210526315,LogisticRegression,"{'clf__C': 6.892706095550348, 'clf__l1_ratio': 0.7335186516806012}",9
0.9369589842087575,0.9823190789473685,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9855445945328276,0.972972972972973,LogisticRegression,"{'clf__C': 3.147250580242955, 'clf__l1_ratio': 0.6946140549647821}",10
0.8970344048988921,0.9735576923076923,0.9409054487179487,0.9618320610687023,0.9752321981424149,0.984375,0.8974358974358975,0.9402985074626866,0.97899408368965,0.9722222222222222,LogisticRegression,"{'clf__C': 3.460079839121868, 'clf__l1_ratio': 0.911693563577583}",11
